flight_id,airline,source,destination,departure_time,arrival_time,duration,airline_missing_flag,duration_minutes,is_overnight,route,duration_anomaly
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,02:50:00,False,170.0,False,DEL-HYD,False
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,04:50:00,False,290.0,False,BOM-DEL,False
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,04:26:00,False,266.0,False,DEL-HYD,False
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,04:02:00,False,242.0,False,BLR-BOM,False
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,02:13:00,False,133.0,False,CCU-DEL,False
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,01:25:00,False,85.0,False,DEL-BOM,False
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,01:16:00,False,76.0,False,CCU-DEL,False
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,04:11:00,False,251.0,False,HYD-BOM,False
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,01:05:00,False,65.0,False,CCU-DEL,False
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,02:17:00,False,137.0,False,DEL-BOM,False
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,03:57:00,False,237.0,False,DEL-BOM,False
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,04:17:00,False,257.0,False,BOM-HYD,False
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,03:45:00,False,225.0,False,CCU-DEL,False
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,03:55:00,False,235.0,False,HYD-BOM,False
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,04:09:00,False,249.0,False,CCU-DEL,False
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,04:17:00,False,257.0,False,BOM-CCU,False
SJ181,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,01:29:00,False,89.0,False,BOM-BLR,False
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,01:39:00,False,99.0,False,CCU-DEL,False
6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,03:57:00,False,237.0,True,BLR-BOM,False
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,03:00:00,False,180.0,True,BOM-MAA,False
6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,02:48:00,False,168.0,True,BOM-CCU,False
SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,04:05:00,False,245.0,True,DEL-BOM,False
AI067,Air India,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,03:33:00,False,213.0,True,HYD-DEL,False
AI211,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,01:47:00,False,107.0,True,DEL-CCU,False
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,02:49:00,False,169.0,True,DEL-BOM,False
SJ200,SpiceJet,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,02:47:00,False,167.0,True,BOM-DEL,False
6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,03:46:00,False,226.0,True,DEL-HYD,False
SJ210,SpiceJet,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,03:33:00,False,213.0,True,HYD-CCU,False
AI101,Air India,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,03:03:00,False,183.0,True,DEL-BLR,False
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,04:39:00,False,279.0,True,MAA-CCU,False
SJ091,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,01:37:00,False,97.0,True,BLR-CCU,False
AI251,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,00:44:00,False,44.0,False,MAA-DEL,False
SJ042,SpiceJet,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,03:42:00,False,222.0,True,HYD-CCU,False
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,01:26:00,False,86.0,True,CCU-DEL,False
6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,04:06:00,False,246.0,True,HYD-DEL,False
AI116,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,03:27:00,False,207.0,True,CCU-BOM,False
SJ209,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,03:41:00,False,221.0,True,BLR-BOM,False
AI123,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,02:26:00,False,146.0,True,MAA-BOM,False
6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,00:36:00,False,36.0,False,HYD-BOM,False
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,02:09:00,False,129.0,True,MAA-BOM,False
SJ188,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,00:40:00,False,40.0,False,BLR-BOM,False
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,01:55:00,False,115.0,True,BLR-HYD,False
SJ046,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,03:24:00,False,204.0,True,BOM-MAA,False
UK081,Not Recorded,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,01:00:00,True,60.0,False,BLR-DEL,False
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,01:06:00,False,66.0,False,MAA-BLR,False
6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,01:05:00,False,65.0,False,CCU-DEL,False
AI005,Air India,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,00:47:00,False,47.0,False,DEL-CCU,False
6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,04:02:00,False,242.0,True,BLR-MAA,False
AI169,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,04:13:00,False,253.0,True,CCU-DEL,False
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,01:16:00,False,76.0,False,HYD-BOM,False
AI040,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,01:41:00,False,101.0,False,HYD-BLR,False
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,04:39:00,False,279.0,True,MAA-BOM,False
SJ171,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,03:00:00,False,180.0,False,DEL-HYD,False
AI250,Not Recorded,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,03:24:00,True,204.0,True,BOM-CCU,False
SJ195,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,03:13:00,False,193.0,False,BOM-CCU,False
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,01:23:00,False,83.0,False,MAA-CCU,False
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,03:00:00,False,180.0,False,HYD-CCU,False
AI136,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,03:19:00,False,199.0,False,BLR-DEL,False
6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,02:02:00,False,122.0,False,BOM-CCU,False
6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,04:13:00,False,253.0,True,DEL-HYD,False
6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,00:37:00,False,37.0,False,CCU-DEL,False
6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,03:15:00,False,195.0,False,BLR-CCU,False
6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,03:56:00,False,236.0,True,MAA-BLR,False
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,01:39:00,False,99.0,False,MAA-CCU,False
SJ165,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,03:10:00,False,190.0,False,CCU-BOM,False
6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,01:43:00,False,103.0,False,MAA-BLR,False
AI131,Air India,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,02:40:00,False,160.0,False,MAA-BOM,False
6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,03:40:00,False,220.0,False,BOM-CCU,False
AI027,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,03:42:00,False,222.0,False,BOM-MAA,False
AI238,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,04:42:00,False,282.0,True,CCU-MAA,False
SJ105,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,03:26:00,False,206.0,False,BOM-HYD,False
UK088,Not Recorded,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,04:20:00,True,260.0,False,MAA-BLR,False
6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,04:24:00,False,264.0,False,CCU-HYD,False
AI133,Air India,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,02:20:00,False,140.0,False,DEL-CCU,False
AI001,Air India,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,03:03:00,False,183.0,False,DEL-HYD,False
SJ133,SpiceJet,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,02:39:00,False,159.0,False,BOM-CCU,False
SJ216,SpiceJet,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,02:56:00,False,176.0,False,BOM-CCU,False
SJ225,Not Recorded,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,02:37:00,True,157.0,False,DEL-HYD,False
AI147,Air India,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,01:56:00,False,116.0,False,HYD-CCU,False
SJ054,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,04:33:00,False,273.0,False,MAA-BLR,False
6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,04:45:00,False,285.0,False,BOM-BLR,False
SJ066,SpiceJet,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,01:16:00,False,76.0,False,HYD-CCU,False
SJ183,SpiceJet,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,01:56:00,False,116.0,False,CCU-DEL,False
SJ151,SpiceJet,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,01:32:00,False,92.0,False,BOM-CCU,False
SJ071,SpiceJet,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,01:49:00,False,109.0,False,CCU-MAA,False
SJ102,SpiceJet,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,01:32:00,False,92.0,False,MAA-CCU,False
AI209,Air India,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,01:12:00,False,72.0,False,BLR-CCU,False
6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,02:53:00,False,173.0,False,HYD-DEL,False
AI050,Air India,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,02:35:00,False,155.0,False,BLR-BOM,False
SJ189,SpiceJet,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,04:56:00,False,296.0,False,HYD-BLR,False
UK112,Not Recorded,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,02:42:00,True,162.0,False,CCU-DEL,False
6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,01:09:00,False,69.0,False,DEL-BLR,False
AI011,Air India,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,04:03:00,False,243.0,False,CCU-BOM,False
6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,01:29:00,False,89.0,False,BLR-DEL,False
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,04:31:00,False,271.0,False,DEL-BOM,False
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,02:49:00,False,169.0,False,DEL-BLR,False
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,01:35:00,False,95.0,False,DEL-BLR,False
6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,04:18:00,False,258.0,False,MAA-CCU,False
6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,01:27:00,False,87.0,False,MAA-CCU,False
SJ024,SpiceJet,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,03:52:00,False,232.0,False,DEL-MAA,False
6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,01:24:00,False,84.0,False,BLR-BOM,False
AI197,Air India,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,03:35:00,False,215.0,False,BOM-CCU,False
SJ211,SpiceJet,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,02:12:00,False,132.0,False,MAA-BOM,False
6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,02:28:00,False,148.0,False,DEL-CCU,False
AI253,Air India,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,03:38:00,False,218.0,False,BLR-BOM,False
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,03:33:00,False,213.0,False,BLR-CCU,False
6F257,Not Recorded,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,03:51:00,True,231.0,False,MAA-CCU,False
SJ135,SpiceJet,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,03:45:00,False,225.0,False,MAA-CCU,False
AI247,Air India,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,03:04:00,False,184.0,False,BOM-CCU,False
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,04:04:00,False,244.0,False,BOM-HYD,False
AI109,Air India,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,04:21:00,False,261.0,False,BLR-BOM,False
AI057,Air India,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,03:29:00,False,209.0,False,BOM-CCU,False
6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,02:55:00,False,175.0,False,CCU-MAA,False
SJ144,SpiceJet,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,03:37:00,False,217.0,False,BLR-BOM,False
6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,00:45:00,False,45.0,False,CCU-HYD,False
6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,04:25:00,False,265.0,False,DEL-HYD,False
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,04:39:00,False,279.0,False,CCU-DEL,False
AI201,Air India,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,01:21:00,False,81.0,False,BLR-CCU,False
SJ242,SpiceJet,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,02:47:00,False,167.0,False,BLR-HYD,False
6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,02:32:00,False,152.0,False,BOM-MAA,False
SJ132,SpiceJet,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,00:52:00,False,52.0,False,MAA-DEL,False
AI055,Air India,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,01:39:00,False,99.0,False,CCU-BOM,False
6F252,Not Recorded,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,04:27:00,True,267.0,False,MAA-BLR,False
AI183,Air India,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,01:42:00,False,102.0,False,DEL-CCU,False
SJ125,SpiceJet,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,02:34:00,False,154.0,False,DEL-BLR,False
SJ087,SpiceJet,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,04:49:00,False,289.0,False,BOM-DEL,False
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,04:06:00,False,246.0,False,HYD-CCU,False
AI016,Air India,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,04:23:00,False,263.0,False,BOM-CCU,False
6F107,IndiGo,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,03:00:00.298000,False,180.0049666666667,False,CCU-BLR,False
AI026,Air India,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,00:59:00,False,59.0,False,DEL-BOM,False
AI177,Air India,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,02:15:00,False,135.0,False,CCU-HYD,False
AI041,Air India,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,01:51:00,False,111.0,False,BOM-BLR,False
6F264,Not Recorded,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,04:20:00,True,260.0,False,DEL-HYD,False
6F222,IndiGo,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,02:10:00,False,130.0,False,HYD-MAA,False
AI004,Air India,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,04:14:00,False,254.0,False,HYD-MAA,False
SJ126,SpiceJet,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,02:44:00,False,164.0,False,DEL-BLR,False
SJ220,SpiceJet,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,01:36:00,False,96.0,False,BOM-CCU,False
AI204,Air India,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,04:58:00,False,298.0,False,CCU-MAA,False
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,04:16:00,False,256.0,False,CCU-DEL,False
AI090,Air India,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,02:34:00,False,154.0,False,MAA-CCU,False
AI092,Air India,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,02:44:00,False,164.0,False,CCU-BOM,False
AI049,Air India,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,02:13:00,False,133.0,False,CCU-MAA,False
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,03:37:00,False,217.0,False,BLR-BOM,False
6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,04:25:00,False,265.0,False,MAA-BOM,False
AI228,Air India,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,04:28:00,False,268.0,False,BLR-BOM,False
SJ164,SpiceJet,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,02:00:00.297000,False,120.00495,False,CCU-MAA,False
AI018,Air India,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,04:52:00,False,292.0,False,BOM-CCU,False
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,01:00:00.297000,False,60.00495,False,HYD-DEL,False
SJ224,SpiceJet,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,02:52:00,False,172.0,False,DEL-MAA,False
UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,00:39:00,False,39.0,False,BOM-DEL,False
SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,01:43:00,False,103.0,False,CCU-DEL,False
UK038,Vistara,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,03:09:00,False,189.0,False,MAA-CCU,False
6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,04:25:00,False,265.0,False,CCU-BLR,False
6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,00:49:00,False,49.0,False,BOM-CCU,False
AI185,Air India,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,04:02:00,False,242.0,False,CCU-BOM,False
SJ152,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,01:41:00,False,101.0,False,BOM-DEL,False
AI215,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,01:36:00,False,96.0,False,BLR-DEL,False
AI074,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,00:47:00,False,47.0,False,CCU-BOM,False
6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,00:51:00,False,51.0,False,BLR-BOM,False
6F144,IndiGo,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,03:15:00,False,195.0,False,HYD-BOM,False
6F210,IndiGo,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,04:07:00,False,247.0,False,HYD-DEL,False
SJ111,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,01:12:00,False,72.0,False,DEL-MAA,False
UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,01:35:00,False,95.0,False,MAA-BLR,False
UK009,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,02:07:00,False,127.0,False,BOM-DEL,False
AI170,Air India,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,04:23:00,False,263.0,False,HYD-DEL,False
6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,00:57:00,False,57.0,False,CCU-DEL,False
6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,00:57:00,False,57.0,False,MAA-DEL,False
UK128,Vistara,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,02:49:00,False,169.0,False,BOM-CCU,False
AI186,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,01:54:00,False,114.0,False,DEL-BOM,False
AI099,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,02:22:00,False,142.0,False,BLR-BOM,False
6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,01:51:00,False,111.0,False,BLR-HYD,False
UK139,Not Recorded,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,03:37:00,True,217.0,False,BLR-MAA,False
SJ008,SpiceJet,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,04:55:00,False,295.0,False,HYD-BLR,False
AI171,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,02:43:00,False,163.0,False,MAA-BLR,False
6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,04:34:00,False,274.0,False,BLR-BOM,False
6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,04:16:00,False,256.0,False,CCU-DEL,False
AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,02:00:00.299000,False,120.00498333333333,False,BOM-CCU,False
SJ140,Not Recorded,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,03:48:00,True,228.0,False,HYD-DEL,False
UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,00:40:00,False,40.0,False,DEL-CCU,False
AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,03:08:00,False,188.0,False,DEL-HYD,False
SJ096,Not Recorded,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,03:16:00,True,196.0,False,DEL-HYD,False
6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,00:51:00,False,51.0,False,HYD-DEL,False
SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,02:47:00,False,167.0,False,HYD-MAA,False
AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,03:27:00,False,207.0,False,HYD-MAA,False
6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,03:58:00,False,238.0,False,BLR-HYD,False
AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,02:41:00,False,161.0,False,BOM-BLR,False
UK151,Not Recorded,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,03:19:00,True,199.0,False,BOM-CCU,False
6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,00:58:00,False,58.0,False,BLR-BOM,False
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,02:43:00,False,163.0,False,BLR-BOM,False
AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,00:46:00,False,46.0,False,HYD-CCU,False
SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,01:00:00.298000,False,60.00496666666666,False,HYD-DEL,False
AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,01:04:00,False,64.0,False,CCU-DEL,False
6F266,Not Recorded,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,01:28:00,True,88.0,False,CCU-MAA,False
